unique_id,salzone,season,station,sampledate,samplenumber,metric,value,score,ibi_score,rating
ret3.1_ap_fs1_2016-09-13,m,summer,ret3.1,2016-09-13,fs1,doc,4.15,1,1,poor
tf3.3_ap_fs1_2016-09-13,m,summer,tf3.3,2016-09-13,fs1,doc,4.43,1,1,poor
sbe5_ap_fs1_2016-09-14,m,summer,sbe5,2016-09-14,fs1,doc,14.2,1,1.78,poor
cb6.1_ap_fs1_2013-07-15,m,summer,cb6.1,2013-07-15,fs1,pheophytin,2.4009,1,3.28,fair
le3.6_ap_fs1_2013-07-15,m,summer,le3.6,2013-07-15,fs1,pheophytin,1.58,3,3.29,fair
ret4.3_ap_fs1_2013-07-16,m,summer,ret4.3,2013-07-16,fs1,pheophytin,4.88,1,1.64,poor
cb6.1_ap_fs1_2013-08-12,m,summer,cb6.1,2013-08-12,fs1,pheophytin,1.58,3,3.65,fair_good
le3.6_ap_fs1_2013-08-12,m,summer,le3.6,2013-08-12,fs1,pheophytin,1.58,3,2.15,fair_poor
ret4.3_ap_fs1_2013-08-20,m,summer,ret4.3,2013-08-20,fs1,pheophytin,4.08,1,1.78,poor
ret3.1_ap_fs1_2013-09-10,m,summer,ret3.1,2013-09-10,fs1,pheophytin,11,1,1,poor
ret4.3_ap_fs1_2013-09-19,m,summer,ret4.3,2013-09-19,fs1,pheophytin,7.26,1,1.77,poor
cb6.1_ap_fs1_2014-07-07,m,summer,cb6.1,2014-07-07,fs1,pheophytin,1.2517,3,2.92,fair
le3.6_ap_fs1_2014-07-07,m,summer,le3.6,2014-07-07,fs1,pheophytin,1.2517,3,2.6,fair_poor
sbe5_ap_fs1_2014-07-09,m,summer,sbe5,2014-07-09,fs1,pheophytin,2.83,1,1.38,poor
ret4.3_ap_fs1_2014-07-17,m,summer,ret4.3,2014-07-17,fs1,pheophytin,15.5,1,1,poor
cb6.1_ap_fs1_2014-08-04,m,summer,cb6.1,2014-08-04,fs1,pheophytin,1.300025,3,2.88,fair
le3.6_ap_fs1_2014-08-04,m,summer,le3.6,2014-08-04,fs1,pheophytin,1.2517,3,3.2,fair
cb6.4_ap_fs1_2014-08-05,m,summer,cb6.4,2014-08-05,fs1,pheophytin,1.2517,3,3.23,fair
sbe5_ap_fs1_2014-08-13,m,summer,sbe5,2014-08-13,fs1,pheophytin,0.9,5,2.91,fair
ret4.3_ap_fs1_2014-08-28,m,summer,ret4.3,2014-08-28,fs1,pheophytin,7.09,1,1.39,poor
sbe5_ap_fs1_2014-09-10,m,summer,sbe5,2014-09-10,fs1,pheophytin,0.98,5,2.97,fair
ret4.3_ap_fs1_2014-09-16,m,summer,ret4.3,2014-09-16,fs1,pheophytin,5.29,1,1.78,poor
cb6.1_ap_fs1_2014-09-16,m,summer,cb6.1,2014-09-16,fs1,pheophytin,1.2517,3,2.89,fair
le3.6_ap_fs1_2014-09-16,m,summer,le3.6,2014-09-16,fs1,pheophytin,1.2517,3,3.68,fair_good
ret3.1_ap_fs1_2014-09-17,m,summer,ret3.1,2014-09-17,fs1,pheophytin,9.41,1,1.64,poor
cb6.1_ap_fs1_2015-07-06,m,summer,cb6.1,2015-07-06,fs1,pheophytin,0.313,5,4.06,good
le3.6_ap_fs1_2015-07-07,m,summer,le3.6,2015-07-07,fs1,pheophytin,1.5486,3,4.46,good
le5.2_ap_fs1_2015-07-07,m,summer,le5.2,2015-07-07,fs1,pheophytin,6.29,1,2.42,fair_poor
ret3.1_ap_fs1_2015-07-14,m,summer,ret3.1,2015-07-14,fs1,pheophytin,9.64,1,1.39,poor
sbe5_ap_fs1_2015-07-15,m,summer,sbe5,2015-07-15,fs1,pheophytin,1.11,5,2.9,fair
ret4.3_ap_fs1_2015-07-21,m,summer,ret4.3,2015-07-21,fs1,pheophytin,7.4,1,1.32,poor
le3.6_ap_fs1_2015-08-03,m,summer,le3.6,2015-08-03,fs1,pheophytin,0.6942,5,3.86,fair_good
cb6.1_ap_fs1_2015-08-05,m,summer,cb6.1,2015-08-05,fs1,pheophytin,0.430175,5,4.47,good
le5.2_ap_fs1_2015-08-13,m,summer,le5.2,2015-08-13,fs1,pheophytin,0.99,5,3.86,fair_good
ret4.3_ap_fs1_2015-08-18,m,summer,ret4.3,2015-08-18,fs1,pheophytin,11.1,1,1,poor
le5.2_ap_fs1_2015-09-02,m,summer,le5.2,2015-09-02,fs1,pheophytin,0.98,5,2.45,fair_poor
ret3.1_ap_fs1_2015-09-09,m,summer,ret3.1,2015-09-09,fs1,pheophytin,10.3,1,2.28,fair_poor
ret4.3_ap_fs1_2015-09-15,m,summer,ret4.3,2015-09-15,fs1,pheophytin,4.46,1,2.55,fair_poor
le5.4_ap_fs1_2016-07-06,m,summer,le5.4,2016-07-06,fs1,pheophytin,2.91,1,1.97,poor
le5.2_ap_fs1_2016-07-06,m,summer,le5.2,2016-07-06,fs1,pheophytin,1.42,3,1.97,poor
le3.6_ap_fs1_2016-07-11,m,summer,le3.6,2016-07-11,fs1,pheophytin,1.368,3,3.23,fair
sbe5_ap_fs1_2016-07-13,m,summer,sbe5,2016-07-13,fs1,pheophytin,0.35,5,2.89,fair
ret4.3_ap_fs1_2016-07-19,m,summer,ret4.3,2016-07-19,fs1,pheophytin,12,1,1.32,poor
ret3.1_ap_fs1_2016-07-21,m,summer,ret3.1,2016-07-21,fs1,pheophytin,5.8,1,1,poor
le5.2_ap_fs1_2016-08-02,m,summer,le5.2,2016-08-02,fs1,pheophytin,1.29,3,3.38,fair_good
ret3.1_ap_fs1_2016-08-09,m,summer,ret3.1,2016-08-09,fs1,pheophytin,9.52,1,1,poor
sbe5_ap_fs1_2016-08-10,m,summer,sbe5,2016-08-10,fs1,pheophytin,0.4,5,2.89,fair
ret4.3_ap_fs1_2016-08-16,m,summer,ret4.3,2016-08-16,fs1,pheophytin,7.96,1,1.65,poor
ret3.1_ap_fs1_2016-09-13,m,summer,ret3.1,2016-09-13,fs1,pheophytin,6.87,1,1,poor
tf3.3_ap_fs1_2016-09-13,m,summer,tf3.3,2016-09-13,fs1,pheophytin,7.94,1,1,poor
sbe5_ap_fs1_2016-09-14,m,summer,sbe5,2016-09-14,fs1,pheophytin,2.29,1,1.78,poor
cb6.1_ap_fs1_2013-07-15,m,summer,cb6.1,2013-07-15,fs1,total_phyto_biomass,358.4686415,,3.28,fair
le3.6_ap_fs1_2013-07-15,m,summer,le3.6,2013-07-15,fs1,total_phyto_biomass,515.34121475,,3.29,fair
ret4.3_ap_fs1_2013-07-16,m,summer,ret4.3,2013-07-16,fs1,total_phyto_biomass,943.87880204,1,1.64,poor
cb6.1_ap_fs1_2013-08-12,m,summer,cb6.1,2013-08-12,fs1,total_phyto_biomass,494.2802068,,3.65,fair_good
le3.6_ap_fs1_2013-08-12,m,summer,le3.6,2013-08-12,fs1,total_phyto_biomass,283.69021988,,2.15,fair_poor
ret4.3_ap_fs1_2013-08-20,m,summer,ret4.3,2013-08-20,fs1,total_phyto_biomass,472.30821155,,1.78,poor
ret3.1_ap_fs1_2013-09-10,m,summer,ret3.1,2013-09-10,fs1,total_phyto_biomass,176.10974148,,1,poor
ret4.3_ap_fs1_2013-09-19,m,summer,ret4.3,2013-09-19,fs1,total_phyto_biomass,573.92628014,,1.77,poor
cb6.1_ap_fs1_2014-07-07,m,summer,cb6.1,2014-07-07,fs1,total_phyto_biomass,498.84574519,,2.92,fair
le3.6_ap_fs1_2014-07-07,m,summer,le3.6,2014-07-07,fs1,total_phyto_biomass,1251.71353174,1,2.6,fair_poor
sbe5_ap_fs1_2014-07-09,m,summer,sbe5,2014-07-09,fs1,total_phyto_biomass,167.44296328,,1.38,poor
ret4.3_ap_fs1_2014-07-17,m,summer,ret4.3,2014-07-17,fs1,total_phyto_biomass,663.49864231,1,1,poor
cb6.1_ap_fs1_2014-08-04,m,summer,cb6.1,2014-08-04,fs1,total_phyto_biomass,327.46360186,,2.88,fair
le3.6_ap_fs1_2014-08-04,m,summer,le3.6,2014-08-04,fs1,total_phyto_biomass,1499.98942382,1,3.2,fair
cb6.4_ap_fs1_2014-08-05,m,summer,cb6.4,2014-08-05,fs1,total_phyto_biomass,676.28428221,1,3.23,fair
sbe5_ap_fs1_2014-08-13,m,summer,sbe5,2014-08-13,fs1,total_phyto_biomass,104.10204069,,2.91,fair
ret4.3_ap_fs1_2014-08-28,m,summer,ret4.3,2014-08-28,fs1,total_phyto_biomass,558.72889636,,1.39,poor
sbe5_ap_fs1_2014-09-10,m,summer,sbe5,2014-09-10,fs1,total_phyto_biomass,122.939784,,2.97,fair
ret4.3_ap_fs1_2014-09-16,m,summer,ret4.3,2014-09-16,fs1,total_phyto_biomass,449.08384281,,1.78,poor
cb6.1_ap_fs1_2014-09-16,m,summer,cb6.1,2014-09-16,fs1,total_phyto_biomass,234.44447577,,2.89,fair
le3.6_ap_fs1_2014-09-16,m,summer,le3.6,2014-09-16,fs1,total_phyto_biomass,590.58449374,,3.68,fair_good
ret3.1_ap_fs1_2014-09-17,m,summer,ret3.1,2014-09-17,fs1,total_phyto_biomass,2010.15900485,1,1.64,poor
cb6.1_ap_fs1_2015-07-06,m,summer,cb6.1,2015-07-06,fs1,total_phyto_biomass,454.01594276,,4.06,good
le3.6_ap_fs1_2015-07-07,m,summer,le3.6,2015-07-07,fs1,total_phyto_biomass,350.27964326,,4.46,good
le5.2_ap_fs1_2015-07-07,m,summer,le5.2,2015-07-07,fs1,total_phyto_biomass,246.69807648,,2.42,fair_poor
ret3.1_ap_fs1_2015-07-14,m,summer,ret3.1,2015-07-14,fs1,total_phyto_biomass,384.36810572,,1.39,poor
sbe5_ap_fs1_2015-07-15,m,summer,sbe5,2015-07-15,fs1,total_phyto_biomass,251.930075,,2.9,fair
ret4.3_ap_fs1_2015-07-21,m,summer,ret4.3,2015-07-21,fs1,total_phyto_biomass,784.72057644,1,1.32,poor
le3.6_ap_fs1_2015-08-03,m,summer,le3.6,2015-08-03,fs1,total_phyto_biomass,682.29414337,1,3.86,fair_good
cb6.1_ap_fs1_2015-08-05,m,summer,cb6.1,2015-08-05,fs1,total_phyto_biomass,476.6844517,,4.47,good
le5.2_ap_fs1_2015-08-13,m,summer,le5.2,2015-08-13,fs1,total_phyto_biomass,320.74159738,,3.86,fair_good
ret4.3_ap_fs1_2015-08-18,m,summer,ret4.3,2015-08-18,fs1,total_phyto_biomass,530.28881567,,1,poor
le5.2_ap_fs1_2015-09-02,m,summer,le5.2,2015-09-02,fs1,total_phyto_biomass,37.6996102,,2.45,fair_poor
ret3.1_ap_fs1_2015-09-09,m,summer,ret3.1,2015-09-09,fs1,total_phyto_biomass,947.80452276,1,2.28,fair_poor
ret4.3_ap_fs1_2015-09-15,m,summer,ret4.3,2015-09-15,fs1,total_phyto_biomass,268.62721214,,2.55,fair_poor
le5.4_ap_fs1_2016-07-06,m,summer,le5.4,2016-07-06,fs1,total_phyto_biomass,78.93253543,,1.97,poor
le5.2_ap_fs1_2016-07-06,m,summer,le5.2,2016-07-06,fs1,total_phyto_biomass,86.64567424,,1.97,poor
le3.6_ap_fs1_2016-07-11,m,summer,le3.6,2016-07-11,fs1,total_phyto_biomass,1132.52863055,1,3.23,fair
sbe5_ap_fs1_2016-07-13,m,summer,sbe5,2016-07-13,fs1,total_phyto_biomass,681.11744493,1,2.89,fair
ret4.3_ap_fs1_2016-07-19,m,summer,ret4.3,2016-07-19,fs1,total_phyto_biomass,1152.59098053,1,1.32,poor
ret3.1_ap_fs1_2016-07-21,m,summer,ret3.1,2016-07-21,fs1,total_phyto_biomass,386.50169576,,1,poor
le5.2_ap_fs1_2016-08-02,m,summer,le5.2,2016-08-02,fs1,total_phyto_biomass,272.26088697,,3.38,fair_good
ret3.1_ap_fs1_2016-08-09,m,summer,ret3.1,2016-08-09,fs1,total_phyto_biomass,235.90910116,,1,poor
sbe5_ap_fs1_2016-08-10,m,summer,sbe5,2016-08-10,fs1,total_phyto_biomass,863.54097019,1,2.89,fair
ret4.3_ap_fs1_2016-08-16,m,summer,ret4.3,2016-08-16,fs1,total_phyto_biomass,4190.92746932,1,1.65,poor
ret3.1_ap_fs1_2016-09-13,m,summer,ret3.1,2016-09-13,fs1,total_phyto_biomass,413.12132015,,1,poor
tf3.3_ap_fs1_2016-09-13,m,summer,tf3.3,2016-09-13,fs1,total_phyto_biomass,308.26448992,,1,poor
sbe5_ap_fs1_2016-09-14,m,summer,sbe5,2016-09-14,fs1,total_phyto_biomass,147.74921201,,1.78,poor
cb6.1_ap_fs1_2013-07-15,m,summer,cb6.1,2013-07-15,fs1,dinoflagellate_biomass,,,3.28,fair
cb6.1_ap_fs1_2013-07-15,m,summer,cb6.1,2013-07-15,fs1,dinoflagellate_biomass,0.01963132,1,3.28,fair
le3.6_ap_fs1_2013-07-15,m,summer,le3.6,2013-07-15,fs1,dinoflagellate_biomass,,,3.29,fair
le3.6_ap_fs1_2013-07-15,m,summer,le3.6,2013-07-15,fs1,dinoflagellate_biomass,0.00559662,1,3.29,fair
ret4.3_ap_fs1_2013-07-16,m,summer,ret4.3,2013-07-16,fs1,dinoflagellate_biomass,,,1.64,poor
ret4.3_ap_fs1_2013-07-16,m,summer,ret4.3,2013-07-16,fs1,dinoflagellate_biomass,0.01665182,1,1.64,poor
cb6.1_ap_fs1_2013-08-12,m,summer,cb6.1,2013-08-12,fs1,dinoflagellate_biomass,,,3.65,fair_good
cb6.1_ap_fs1_2013-08-12,m,summer,cb6.1,2013-08-12,fs1,dinoflagellate_biomass,0.01612919,1,3.65,fair_good
le3.6_ap_fs1_2013-08-12,m,summer,le3.6,2013-08-12,fs1,dinoflagellate_biomass,,,2.15,fair_poor
le3.6_ap_fs1_2013-08-12,m,summer,le3.6,2013-08-12,fs1,dinoflagellate_biomass,0.00690669,1,2.15,fair_poor
ret4.3_ap_fs1_2013-08-20,m,summer,ret4.3,2013-08-20,fs1,dinoflagellate_biomass,,,1.78,poor
ret4.3_ap_fs1_2013-08-20,m,summer,ret4.3,2013-08-20,fs1,dinoflagellate_biomass,0.0009099,1,1.78,poor
ret3.1_ap_fs1_2013-09-10,m,summer,ret3.1,2013-09-10,fs1,dinoflagellate_biomass,,,1,poor
ret3.1_ap_fs1_2013-09-10,m,summer,ret3.1,2013-09-10,fs1,dinoflagellate_biomass,0.00119602,1,1,poor
ret4.3_ap_fs1_2013-09-19,m,summer,ret4.3,2013-09-19,fs1,dinoflagellate_biomass,,,1.77,poor
ret4.3_ap_fs1_2013-09-19,m,summer,ret4.3,2013-09-19,fs1,dinoflagellate_biomass,0.00921399,1,1.77,poor
cb6.1_ap_fs1_2014-07-07,m,summer,cb6.1,2014-07-07,fs1,dinoflagellate_biomass,,,2.92,fair
cb6.1_ap_fs1_2014-07-07,m,summer,cb6.1,2014-07-07,fs1,dinoflagellate_biomass,0.0060559,1,2.92,fair
le3.6_ap_fs1_2014-07-07,m,summer,le3.6,2014-07-07,fs1,dinoflagellate_biomass,,,2.6,fair_poor
le3.6_ap_fs1_2014-07-07,m,summer,le3.6,2014-07-07,fs1,dinoflagellate_biomass,0.01470661,1,2.6,fair_poor
sbe5_ap_fs1_2014-07-09,m,summer,sbe5,2014-07-09,fs1,dinoflagellate_biomass,,,1.38,poor
sbe5_ap_fs1_2014-07-09,m,summer,sbe5,2014-07-09,fs1,dinoflagellate_biomass,0.01388153,1,1.38,poor
ret4.3_ap_fs1_2014-07-17,m,summer,ret4.3,2014-07-17,fs1,dinoflagellate_biomass,,,1,poor
ret4.3_ap_fs1_2014-07-17,m,summer,ret4.3,2014-07-17,fs1,dinoflagellate_biomass,0.04009621,1,1,poor
cb6.1_ap_fs1_2014-08-04,m,summer,cb6.1,2014-08-04,fs1,dinoflagellate_biomass,,,2.88,fair
cb6.1_ap_fs1_2014-08-04,m,summer,cb6.1,2014-08-04,fs1,dinoflagellate_biomass,0.01510089,1,2.88,fair
le3.6_ap_fs1_2014-08-04,m,summer,le3.6,2014-08-04,fs1,dinoflagellate_biomass,,,3.2,fair
le3.6_ap_fs1_2014-08-04,m,summer,le3.6,2014-08-04,fs1,dinoflagellate_biomass,0.02370543,1,3.2,fair
cb6.4_ap_fs1_2014-08-05,m,summer,cb6.4,2014-08-05,fs1,dinoflagellate_biomass,,,3.23,fair
cb6.4_ap_fs1_2014-08-05,m,summer,cb6.4,2014-08-05,fs1,dinoflagellate_biomass,0.02234964,1,3.23,fair
sbe5_ap_fs1_2014-08-13,m,summer,sbe5,2014-08-13,fs1,dinoflagellate_biomass,,,2.91,fair
sbe5_ap_fs1_2014-08-13,m,summer,sbe5,2014-08-13,fs1,dinoflagellate_biomass,0.01031324,1,2.91,fair
ret4.3_ap_fs1_2014-08-28,m,summer,ret4.3,2014-08-28,fs1,dinoflagellate_biomass,,,1.39,poor
ret4.3_ap_fs1_2014-08-28,m,summer,ret4.3,2014-08-28,fs1,dinoflagellate_biomass,0.01026829,1,1.39,poor
sbe5_ap_fs1_2014-09-10,m,summer,sbe5,2014-09-10,fs1,dinoflagellate_biomass,,,2.97,fair
sbe5_ap_fs1_2014-09-10,m,summer,sbe5,2014-09-10,fs1,dinoflagellate_biomass,0.01026015,1,2.97,fair
ret4.3_ap_fs1_2014-09-16,m,summer,ret4.3,2014-09-16,fs1,dinoflagellate_biomass,,,1.78,poor
ret4.3_ap_fs1_2014-09-16,m,summer,ret4.3,2014-09-16,fs1,dinoflagellate_biomass,0.00465538,1,1.78,poor
cb6.1_ap_fs1_2014-09-16,m,summer,cb6.1,2014-09-16,fs1,dinoflagellate_biomass,,,2.89,fair
cb6.1_ap_fs1_2014-09-16,m,summer,cb6.1,2014-09-16,fs1,dinoflagellate_biomass,0.01633391,1,2.89,fair
le3.6_ap_fs1_2014-09-16,m,summer,le3.6,2014-09-16,fs1,dinoflagellate_biomass,,,3.68,fair_good
le3.6_ap_fs1_2014-09-16,m,summer,le3.6,2014-09-16,fs1,dinoflagellate_biomass,0.01803496,1,3.68,fair_good
ret3.1_ap_fs1_2014-09-17,m,summer,ret3.1,2014-09-17,fs1,dinoflagellate_biomass,,,1.64,poor
ret3.1_ap_fs1_2014-09-17,m,summer,ret3.1,2014-09-17,fs1,dinoflagellate_biomass,0.01007301,1,1.64,poor
cb6.1_ap_fs1_2015-07-06,m,summer,cb6.1,2015-07-06,fs1,dinoflagellate_biomass,,,4.06,good
cb6.1_ap_fs1_2015-07-06,m,summer,cb6.1,2015-07-06,fs1,dinoflagellate_biomass,0.01037599,1,4.06,good
le3.6_ap_fs1_2015-07-07,m,summer,le3.6,2015-07-07,fs1,dinoflagellate_biomass,,,4.46,good
le3.6_ap_fs1_2015-07-07,m,summer,le3.6,2015-07-07,fs1,dinoflagellate_biomass,0.00889263,1,4.46,good
le5.2_ap_fs1_2015-07-07,m,summer,le5.2,2015-07-07,fs1,dinoflagellate_biomass,,,2.42,fair_poor
le5.2_ap_fs1_2015-07-07,m,summer,le5.2,2015-07-07,fs1,dinoflagellate_biomass,0.01086539,1,2.42,fair_poor
ret3.1_ap_fs1_2015-07-14,m,summer,ret3.1,2015-07-14,fs1,dinoflagellate_biomass,,,1.39,poor
ret3.1_ap_fs1_2015-07-14,m,summer,ret3.1,2015-07-14,fs1,dinoflagellate_biomass,0.00259564,1,1.39,poor
sbe5_ap_fs1_2015-07-15,m,summer,sbe5,2015-07-15,fs1,dinoflagellate_biomass,,,2.9,fair
sbe5_ap_fs1_2015-07-15,m,summer,sbe5,2015-07-15,fs1,dinoflagellate_biomass,0.01085702,1,2.9,fair
ret4.3_ap_fs1_2015-07-21,m,summer,ret4.3,2015-07-21,fs1,dinoflagellate_biomass,,,1.32,poor
ret4.3_ap_fs1_2015-07-21,m,summer,ret4.3,2015-07-21,fs1,dinoflagellate_biomass,0.01011582,1,1.32,poor
le3.6_ap_fs1_2015-08-03,m,summer,le3.6,2015-08-03,fs1,dinoflagellate_biomass,,,3.86,fair_good
le3.6_ap_fs1_2015-08-03,m,summer,le3.6,2015-08-03,fs1,dinoflagellate_biomass,0.00852779,1,3.86,fair_good
cb6.1_ap_fs1_2015-08-05,m,summer,cb6.1,2015-08-05,fs1,dinoflagellate_biomass,,,4.47,good
cb6.1_ap_fs1_2015-08-05,m,summer,cb6.1,2015-08-05,fs1,dinoflagellate_biomass,0.00541788,1,4.47,good
le5.2_ap_fs1_2015-08-13,m,summer,le5.2,2015-08-13,fs1,dinoflagellate_biomass,,,3.86,fair_good
le5.2_ap_fs1_2015-08-13,m,summer,le5.2,2015-08-13,fs1,dinoflagellate_biomass,0.00777228,1,3.86,fair_good
ret4.3_ap_fs1_2015-08-18,m,summer,ret4.3,2015-08-18,fs1,dinoflagellate_biomass,,,1,poor
ret4.3_ap_fs1_2015-08-18,m,summer,ret4.3,2015-08-18,fs1,dinoflagellate_biomass,0.01671569,1,1,poor
le5.2_ap_fs1_2015-09-02,m,summer,le5.2,2015-09-02,fs1,dinoflagellate_biomass,,,2.45,fair_poor
le5.2_ap_fs1_2015-09-02,m,summer,le5.2,2015-09-02,fs1,dinoflagellate_biomass,0.00055463,1,2.45,fair_poor
ret3.1_ap_fs1_2015-09-09,m,summer,ret3.1,2015-09-09,fs1,dinoflagellate_biomass,,,2.28,fair_poor
ret3.1_ap_fs1_2015-09-09,m,summer,ret3.1,2015-09-09,fs1,dinoflagellate_biomass,0.0105747,1,2.28,fair_poor
ret4.3_ap_fs1_2015-09-15,m,summer,ret4.3,2015-09-15,fs1,dinoflagellate_biomass,,,2.55,fair_poor
ret4.3_ap_fs1_2015-09-15,m,summer,ret4.3,2015-09-15,fs1,dinoflagellate_biomass,0.00399803,1,2.55,fair_poor
le5.4_ap_fs1_2016-07-06,m,summer,le5.4,2016-07-06,fs1,dinoflagellate_biomass,,,1.97,poor
le5.4_ap_fs1_2016-07-06,m,summer,le5.4,2016-07-06,fs1,dinoflagellate_biomass,0.00430038,1,1.97,poor
le5.2_ap_fs1_2016-07-06,m,summer,le5.2,2016-07-06,fs1,dinoflagellate_biomass,,,1.97,poor
le5.2_ap_fs1_2016-07-06,m,summer,le5.2,2016-07-06,fs1,dinoflagellate_biomass,0.00208104,1,1.97,poor
le3.6_ap_fs1_2016-07-11,m,summer,le3.6,2016-07-11,fs1,dinoflagellate_biomass,,,3.23,fair
le3.6_ap_fs1_2016-07-11,m,summer,le3.6,2016-07-11,fs1,dinoflagellate_biomass,0.01400912,1,3.23,fair
sbe5_ap_fs1_2016-07-13,m,summer,sbe5,2016-07-13,fs1,dinoflagellate_biomass,0.0100735,1,2.89,fair
sbe5_ap_fs1_2016-07-13,m,summer,sbe5,2016-07-13,fs1,dinoflagellate_biomass,,,2.89,fair
ret4.3_ap_fs1_2016-07-19,m,summer,ret4.3,2016-07-19,fs1,dinoflagellate_biomass,,,1.32,poor
ret4.3_ap_fs1_2016-07-19,m,summer,ret4.3,2016-07-19,fs1,dinoflagellate_biomass,0.01751927,1,1.32,poor
ret3.1_ap_fs1_2016-07-21,m,summer,ret3.1,2016-07-21,fs1,dinoflagellate_biomass,,,1,poor
ret3.1_ap_fs1_2016-07-21,m,summer,ret3.1,2016-07-21,fs1,dinoflagellate_biomass,0.00975777,1,1,poor
le5.2_ap_fs1_2016-08-02,m,summer,le5.2,2016-08-02,fs1,dinoflagellate_biomass,,,3.38,fair_good
le5.2_ap_fs1_2016-08-02,m,summer,le5.2,2016-08-02,fs1,dinoflagellate_biomass,0.01464213,1,3.38,fair_good
ret3.1_ap_fs1_2016-08-09,m,summer,ret3.1,2016-08-09,fs1,dinoflagellate_biomass,,,1,poor
ret3.1_ap_fs1_2016-08-09,m,summer,ret3.1,2016-08-09,fs1,dinoflagellate_biomass,0.00882354,1,1,poor
sbe5_ap_fs1_2016-08-10,m,summer,sbe5,2016-08-10,fs1,dinoflagellate_biomass,,,2.89,fair
sbe5_ap_fs1_2016-08-10,m,summer,sbe5,2016-08-10,fs1,dinoflagellate_biomass,0.01620494,1,2.89,fair
ret4.3_ap_fs1_2016-08-16,m,summer,ret4.3,2016-08-16,fs1,dinoflagellate_biomass,,,1.65,poor
ret4.3_ap_fs1_2016-08-16,m,summer,ret4.3,2016-08-16,fs1,dinoflagellate_biomass,0.01118063,1,1.65,poor
ret3.1_ap_fs1_2016-09-13,m,summer,ret3.1,2016-09-13,fs1,dinoflagellate_biomass,,,1,poor
ret3.1_ap_fs1_2016-09-13,m,summer,ret3.1,2016-09-13,fs1,dinoflagellate_biomass,0.01080426,1,1,poor
tf3.3_ap_fs1_2016-09-13,m,summer,tf3.3,2016-09-13,fs1,dinoflagellate_biomass,,,1,poor
tf3.3_ap_fs1_2016-09-13,m,summer,tf3.3,2016-09-13,fs1,dinoflagellate_biomass,0.00888305,1,1,poor
sbe5_ap_fs1_2016-09-14,m,summer,sbe5,2016-09-14,fs1,dinoflagellate_biomass,0.0022804,1,1.78,poor
sbe5_ap_fs1_2016-09-14,m,summer,sbe5,2016-09-14,fs1,dinoflagellate_biomass,,,1.78,poor
cb6.1_ap_fs1_2013-07-15,m,summer,cb6.1,2013-07-15,fs1,picoplankton_abundance,249074700,1,3.28,fair
le3.6_ap_fs1_2013-07-15,m,summer,le3.6,2013-07-15,fs1,picoplankton_abundance,223066900,1,3.29,fair
ret4.3_ap_fs1_2013-07-16,m,summer,ret4.3,2013-07-16,fs1,picoplankton_abundance,148044400,1,1.64,poor
cb6.1_ap_fs1_2013-08-12,m,summer,cb6.1,2013-08-12,fs1,picoplankton_abundance,441132300,3,3.65,fair_good
le3.6_ap_fs1_2013-08-12,m,summer,le3.6,2013-08-12,fs1,picoplankton_abundance,286085800,1,2.15,fair_poor
ret4.3_ap_fs1_2013-08-20,m,summer,ret4.3,2013-08-20,fs1,picoplankton_abundance,99029700,1,1.78,poor
ret3.1_ap_fs1_2013-09-10,m,summer,ret3.1,2013-09-10,fs1,picoplankton_abundance,205061500,1,1,poor
ret4.3_ap_fs1_2013-09-19,m,summer,ret4.3,2013-09-19,fs1,picoplankton_abundance,59017700,1,1.77,poor
cb6.1_ap_fs1_2014-07-07,m,summer,cb6.1,2014-07-07,fs1,picoplankton_abundance,30259075,1,2.92,fair
le3.6_ap_fs1_2014-07-07,m,summer,le3.6,2014-07-07,fs1,picoplankton_abundance,32759825,1,2.6,fair_poor
sbe5_ap_fs1_2014-07-09,m,summer,sbe5,2014-07-09,fs1,picoplankton_abundance,111033300,1,1.38,poor
ret4.3_ap_fs1_2014-07-17,m,summer,ret4.3,2014-07-17,fs1,picoplankton_abundance,50515150,1,1,poor
cb6.1_ap_fs1_2014-08-04,m,summer,cb6.1,2014-08-04,fs1,picoplankton_abundance,303591050,1,2.88,fair
le3.6_ap_fs1_2014-08-04,m,summer,le3.6,2014-08-04,fs1,picoplankton_abundance,390617150,3,3.2,fair
cb6.4_ap_fs1_2014-08-05,m,summer,cb6.4,2014-08-05,fs1,picoplankton_abundance,233069900,1,3.23,fair
sbe5_ap_fs1_2014-08-13,m,summer,sbe5,2014-08-13,fs1,picoplankton_abundance,9502850,1,2.91,fair
ret4.3_ap_fs1_2014-08-28,m,summer,ret4.3,2014-08-28,fs1,picoplankton_abundance,138541550,1,1.39,poor
sbe5_ap_fs1_2014-09-10,m,summer,sbe5,2014-09-10,fs1,picoplankton_abundance,30509150,1,2.97,fair
ret4.3_ap_fs1_2014-09-16,m,summer,ret4.3,2014-09-16,fs1,picoplankton_abundance,16504950,1,1.78,poor
cb6.1_ap_fs1_2014-09-16,m,summer,cb6.1,2014-09-16,fs1,picoplankton_abundance,104031200,1,2.89,fair
le3.6_ap_fs1_2014-09-16,m,summer,le3.6,2014-09-16,fs1,picoplankton_abundance,166049800,1,3.68,fair_good
ret3.1_ap_fs1_2014-09-17,m,summer,ret3.1,2014-09-17,fs1,picoplankton_abundance,44013200,1,1.64,poor
